,hour,total_count,is_holiday_0,is_holiday_1,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
286,9,139,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
287,10,38,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
288,11,37,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
289,12,52,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
290,13,83,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
291,14,42,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
292,15,60,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
293,16,78,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
294,17,162,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
295,18,144,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
296,19,99,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
297,20,64,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
298,21,40,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
299,22,30,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
300,23,15,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
301,0,14,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
302,1,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
303,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
304,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
305,5,8,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
306,6,17,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
307,7,70,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
308,8,158,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
309,9,117,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
310,10,44,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
311,11,53,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
312,12,61,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
313,13,77,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
314,14,64,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
315,15,68,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
316,16,90,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
317,17,159,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
318,18,139,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
319,19,92,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
320,20,68,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
321,21,52,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
322,22,36,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
323,23,27,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
324,0,28,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
325,1,20,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
326,2,12,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
327,3,8,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
328,4,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
329,5,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
330,6,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
331,7,10,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
332,8,23,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
333,9,33,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
334,10,59,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
335,11,72,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
336,12,89,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
337,13,101,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
338,14,118,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
339,15,129,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
340,16,128,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
341,17,83,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
342,18,84,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
343,19,74,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
344,20,41,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
345,21,57,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
346,22,26,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
347,23,44,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
348,0,39,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
349,1,23,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
350,2,16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
351,3,15,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
352,4,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
353,5,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
354,6,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
355,7,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
356,8,18,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
357,9,32,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
358,10,79,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
359,11,93,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
360,12,104,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
361,13,118,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
362,14,91,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
363,15,113,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
364,16,99,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
365,17,105,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
366,18,67,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
367,19,61,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
368,20,57,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
369,21,28,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
370,22,21,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
371,23,18,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
372,0,17,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
373,1,16,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
374,2,8,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
375,3,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
376,4,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
377,5,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
378,6,5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
379,7,13,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
380,8,33,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
381,9,47,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
382,10,57,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
383,11,64,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
384,12,80,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
385,13,93,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
386,14,86,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
387,15,93,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
388,16,82,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
389,17,71,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
390,18,92,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
391,19,60,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
392,20,33,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
393,21,27,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
394,22,13,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
395,23,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
396,12,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
397,13,22,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
398,14,28,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
399,15,35,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
400,16,61,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
401,17,125,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
402,18,133,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
403,19,99,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
404,20,83,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
405,21,41,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
406,22,33,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
407,23,20,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
408,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
409,1,7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
410,2,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
411,4,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
412,5,7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
413,6,32,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
414,7,90,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
415,8,197,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
416,9,109,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
417,10,47,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
418,11,52,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
419,12,70,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
420,13,78,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
421,14,75,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
422,15,82,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
423,16,104,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
424,17,197,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
425,18,161,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
426,19,112,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
427,20,76,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
428,21,59,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
429,22,59,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
430,23,28,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
431,0,13,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
432,1,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
433,2,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
434,3,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
435,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
436,5,6,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
437,6,35,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
438,7,101,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
439,8,249,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
440,9,143,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
441,10,57,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
442,11,68,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
443,12,84,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
444,13,98,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
445,14,81,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
446,15,70,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
447,16,91,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
448,17,215,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
449,18,185,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
450,19,152,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
451,20,126,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
452,21,57,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
453,22,56,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
454,23,31,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
455,0,21,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
456,1,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
457,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
458,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
459,4,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
460,5,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
461,6,27,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
462,7,68,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
463,8,217,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
464,9,166,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
465,10,63,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
466,11,59,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
467,12,78,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
468,13,73,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
469,14,62,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
470,15,65,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
471,16,97,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
472,17,161,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
473,18,120,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
474,19,96,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
475,20,53,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
476,21,41,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
477,22,34,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
478,23,27,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
479,0,13,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
480,1,12,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
481,2,11,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
482,3,7,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
483,4,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
484,6,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
485,7,8,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
486,8,27,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
487,9,40,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
488,10,53,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
489,11,63,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
490,12,70,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
491,13,84,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
492,14,75,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
493,15,103,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
494,16,83,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
495,17,67,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
496,18,54,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
497,19,59,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
498,20,45,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
499,21,39,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
500,22,30,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
501,23,33,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
502,0,22,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
503,1,13,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
504,2,18,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
505,3,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
506,5,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
507,6,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
508,7,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
509,8,19,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
510,9,28,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
511,10,58,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
512,11,99,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
513,12,116,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
514,13,87,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
515,14,110,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
516,15,77,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
517,16,65,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
518,17,55,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
519,18,49,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
520,19,50,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
521,20,35,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
522,21,25,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
523,22,28,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
524,23,21,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
525,0,7,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
526,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
527,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
528,4,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
529,5,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
530,6,15,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
531,7,84,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
532,8,177,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
533,9,102,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
534,10,40,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
535,11,46,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
536,12,63,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
537,13,60,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
538,14,45,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
539,15,57,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
540,16,70,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
541,17,184,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
542,18,153,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
543,19,106,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
544,20,81,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
545,21,59,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
546,22,35,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
547,23,24,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
548,0,9,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
549,1,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
550,2,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
551,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
552,5,9,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
553,6,36,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
554,7,108,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
555,8,238,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
556,9,144,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
557,10,55,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
558,11,61,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
559,12,106,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
560,13,93,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
561,14,68,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
562,15,84,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
563,16,116,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
564,17,222,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
565,18,225,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
566,19,146,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
567,20,119,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
568,21,45,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
569,22,53,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
570,23,40,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
571,0,17,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
572,1,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
573,2,10,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
574,5,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
